GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0035429	Biological_Processes	gluconate transmembrane transport	31.8222	0.0031939420673013394
GO:0042866	Biological_Processes	pyruvate biosynthetic process	31.7435	0.0031860430772661873
GO:1902210	Biological_Processes	positive regulation of bacterial-type flagellum assembly	31.715	0.0031831825789688326
GO:0030307	Biological_Processes	positive regulation of cell growth	31.6796	0.003179629538978434
GO:1900378	Biological_Processes	positive regulation of secondary metabolite biosynthetic process	31.6018	0.0031718208804684613
GO:0008662	Molecular_Functions	1-phosphofructokinase activity	31.5599	0.003167615446129543
GO:0070084	Biological_Processes	protein initiator methionine removal	31.5578	0.0031674046725707907
GO:0046944	Biological_Processes	protein carbamoylation	31.5385	0.003165467563197494
GO:0019546	Biological_Processes	arginine deiminase pathway	31.5351	0.003165126310769038
GO:0009114	Biological_Processes	hypoxanthine catabolic process	31.3622	0.003147772621098418
GO:0030541	Biological_Processes	plasmid partitioning	31.331	0.003144641128225524
GO:0018635	Molecular_Functions	(R)-limonene 1,2-monooxygenase activity	31.2939	0.003140917462020897
GO:0052601	Molecular_Functions	(S)-limonene 1,2-monooxygenase activity	31.2939	0.003140917462020897
GO:0030980	Biological_Processes	alpha-glucan catabolic process	31.2823	0.003139753189029693
GO:0009250	Biological_Processes	glucan biosynthetic process	31.1373	0.003125199776639642
GO:0046342	Biological_Processes	CDP-diacylglycerol catabolic process	31.0786	0.0031193081538307037
GO:0017113	Molecular_Functions	dihydropyrimidine dehydrogenase (NADP+) activity	30.901	0.003101482732861923
GO:0033883	Molecular_Functions	pyridoxal phosphatase activity	30.8125	0.0030926001328859267
GO:0006085	Biological_Processes	acetyl-CoA biosynthetic process	30.677	0.0030790002199283266
GO:0016298	Molecular_Functions	lipase activity	30.6756	0.0030788597042224913
GO:0003727	Molecular_Functions	single-stranded RNA binding	30.4231	0.0030535166929915396
GO:0005542	Molecular_Functions	folic acid binding	30.3525	0.0030464306866830044
GO:0006229	Biological_Processes	dUTP biosynthetic process	30.189	0.0030300204596087053
GO:0006397	Biological_Processes	mRNA processing	30.0426	0.003015326531512819
GO:0001682	Biological_Processes	tRNA 5'-leader removal	30.0239	0.003013449643156309
GO:0044249	Biological_Processes	cellular biosynthetic process	29.9726	0.00300830074622107
GO:0000984	Molecular_Functions	bacterial-type RNA polymerase regulatory region sequence-specific DNA binding	29.953	0.00300633352633938
GO:0015333	Molecular_Functions	peptide:proton symporter activity	29.8122	0.002992201661066834
GO:0046474	Biological_Processes	glycerophospholipid biosynthetic process	29.7872	0.002989692452034066
GO:0099001	Biological_Processes	viral genome ejection through host cell envelope, long flexible tail mechanism	29.7039	0.002981331767536885
GO:0000272	Biological_Processes	polysaccharide catabolic process	29.6992	0.002980860036238725
GO:0048502	Molecular_Functions	ATPase-coupled thiamine transmembrane transporter activity	29.6923	0.002980167494545681
GO:0005950	Cellular_Components	anthranilate synthase complex	29.646	0.0029755204394169956
GO:0008251	Molecular_Functions	tRNA-specific adenosine deaminase activity	29.5635	0.002967240049608863
GO:0045727	Biological_Processes	positive regulation of translation	29.5249	0.0029633658308622695
GO:0031992	Molecular_Functions	energy transducer activity	29.4586	0.0029567114085073706
GO:0005739	Cellular_Components	mitochondrion	29.3941	0.0029502376492028305
GO:0016652	Molecular_Functions	oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor	29.328	0.002943603300520193
GO:0004414	Molecular_Functions	homoserine O-acetyltransferase activity	29.2966	0.002940451733975037
GO:0031241	Cellular_Components	periplasmic side of cell outer membrane	29.2062	0.00293137843411255
GO:0008893	Molecular_Functions	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity	29.1312	0.0029238508070142475
GO:0015847	Biological_Processes	putrescine transport	29.1017	0.002920889940355582
GO:0080146	Molecular_Functions	L-cysteine desulfhydrase activity	28.989	0.0029095784260358658
GO:0046718	Biological_Processes	viral entry into host cell	28.9242	0.0029030745562229326
GO:0005216	Molecular_Functions	ion channel activity	28.8842	0.0028990598217705048
GO:0009450	Biological_Processes	gamma-aminobutyric acid catabolic process	28.7349	0.002884074825426817
GO:0098015	Cellular_Components	virus tail	28.5423	0.0028647438790383767
GO:0004021	Molecular_Functions	L-alanine:2-oxoglutarate aminotransferase activity	28.4733	0.002857818462107938
GO:0015095	Molecular_Functions	magnesium ion transmembrane transporter activity	28.4672	0.002857206215103943
GO:0015416	Molecular_Functions	ATPase-coupled organic phosphonate transmembrane transporter activity	28.4064	0.0028511038187362526
GO:0016682	Molecular_Functions	oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor	28.312	0.0028416290454285225
GO:0047868	Molecular_Functions	dimethylmaleate hydratase activity	28.3108	0.00284150860339495
GO:0019324	Biological_Processes	L-lyxose metabolic process	28.203	0.002830688894045656
GO:0006972	Biological_Processes	hyperosmotic response	28.118	0.0028221575833342464
GO:0004115	Molecular_Functions	3',5'-cyclic-AMP phosphodiesterase activity	28.0033	0.0028106453322919093
GO:0043066	Biological_Processes	negative regulation of apoptotic process	27.8885	0.0027991230444134414
GO:0000453	Biological_Processes	enzyme-directed rRNA 2'-O-methylation	27.8707	0.0027973364875821106
GO:0070677	Molecular_Functions	rRNA (cytosine-2'-O-)-methyltransferase activity	27.8707	0.0027973364875821106
GO:0016755	Molecular_Functions	transferase activity, transferring amino-acyl groups	27.7331	0.0027835258010657587
GO:0016807	Molecular_Functions	cysteine-type carboxypeptidase activity	27.7331	0.0027835258010657587
GO:0018104	Biological_Processes	peptidoglycan-protein cross-linking	27.7331	0.0027835258010657587
GO:0043164	Biological_Processes	Gram-negative-bacterium-type cell wall biogenesis	27.7331	0.0027835258010657587
GO:0071972	Molecular_Functions	peptidoglycan L,D-transpeptidase activity	27.7331	0.0027835258010657587
GO:0051266	Molecular_Functions	sirohydrochlorin ferrochelatase activity	27.7081	0.002781016592032991
GO:1904176	Cellular_Components	carbon phosphorus lyase complex	27.6344	0.0027736194438043923
GO:0009442	Biological_Processes	allantoin assimilation pathway	27.6312	0.0027732982650481982
GO:0006747	Biological_Processes	FAD biosynthetic process	27.5902	0.0027691831622344595
GO:0009398	Biological_Processes	FMN biosynthetic process	27.5902	0.0027691831622344595
GO:0070469	Cellular_Components	respirasome	27.5645	0.0027666036953487745
GO:0035998	Biological_Processes	7,8-dihydroneopterin 3'-triphosphate biosynthetic process	27.3873	0.0027488184217245187
GO:0015889	Biological_Processes	cobalamin transport	27.2835	0.002738400185820468
GO:0019404	Biological_Processes	galactitol catabolic process	27.2793	0.0027379786387029628
GO:0018618	Molecular_Functions	anthranilate 1,2-dioxygenase (deaminating, decarboxylating) activity	27.2484	0.0027348772563384623
GO:0032414	Biological_Processes	positive regulation of ion transmembrane transporter activity	27.2343	0.0027334620624439817
GO:1901381	Biological_Processes	positive regulation of potassium ion transmembrane transport	27.2343	0.0027334620624439817
GO:0009268	Biological_Processes	response to pH	27.1854	0.0027285540495758883
GO:1990238	Molecular_Functions	double-stranded DNA endodeoxyribonuclease activity	27.1681	0.0027268176769252132
GO:1902209	Biological_Processes	negative regulation of bacterial-type flagellum assembly	27.0794	0.0027179150032769542
GO:0006168	Biological_Processes	adenine salvage	26.843	0.0026941879226631046
GO:0015181	Molecular_Functions	arginine transmembrane transporter activity	26.8261	0.002692491697356954
GO:0047975	Molecular_Functions	guanosine phosphorylase activity	26.6953	0.002679363515697515
GO:0033468	Biological_Processes	CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process	26.6294	0.0026727492406871394
GO:0047111	Molecular_Functions	formate dehydrogenase (cytochrome-c-553) activity	26.5452	0.002664298224664779
GO:0046167	Biological_Processes	glycerol-3-phosphate biosynthetic process	26.5385	0.002663625756643997
GO:0036108	Biological_Processes	4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process	26.5159	0.002661357431678375
GO:0043531	Molecular_Functions	ADP binding	26.5159	0.002661357431678375
GO:0008310	Molecular_Functions	single-stranded DNA 3'-5' exodeoxyribonuclease activity	26.4692	0.0026566702292051656
GO:0004787	Molecular_Functions	thiamine-pyrophosphatase activity	26.4449	0.0026542312780253154
GO:1903714	Biological_Processes	isoleucine transmembrane transport	26.4138	0.0026511098219885528
GO:1903785	Biological_Processes	L-valine transmembrane transport	26.4138	0.0026511098219885528
GO:0006517	Biological_Processes	protein deglycosylation	26.1896	0.002628607235382694
GO:0015568	Molecular_Functions	L-idonate transmembrane transporter activity	26.1078	0.002620397103427479
GO:0015726	Biological_Processes	L-idonate transmembrane transport	26.1078	0.002620397103427479
GO:0016837	Molecular_Functions	carbon-oxygen lyase activity, acting on polysaccharides	26.1015	0.0026197647827512216
GO:0047770	Molecular_Functions	carboxylate reductase activity	26.079	0.0026175064946217306
GO:0009651	Biological_Processes	response to salt stress	26.0597	0.002615569385248434
GO:0042354	Biological_Processes	L-fucose metabolic process	26.0548	0.0026150775802780118
GO:0042806	Molecular_Functions	fucose binding	26.0548	0.0026150775802780118
GO:0097173	Biological_Processes	N-acetylmuramic acid catabolic process	26.005	0.002610079235884739
GO:0044826	Biological_Processes	viral genome integration into host DNA	25.908	0.002600343504837601
GO:0014070	Biological_Processes	response to organic cyclic compound	25.8906	0.0025985970953507948
GO:0046306	Biological_Processes	alkanesulfonate catabolic process	25.8743	0.0025969610910614306
GO:0042937	Molecular_Functions	tripeptide transmembrane transporter activity	25.8651	0.002596037702137372
GO:0043171	Biological_Processes	peptide catabolic process	25.8505	0.0025945723240622357
GO:0044210	Biological_Processes	'de novo' CTP biosynthetic process	25.8118	0.002590688068479512
GO:0071474	Biological_Processes	cellular hyperosmotic response	25.7976	0.0025892628377488995
GO:2000104	Biological_Processes	negative regulation of DNA-dependent DNA replication	25.793	0.00258880114328687
GO:0015379	Molecular_Functions	potassium:chloride symporter activity	25.7912	0.0025886204802365114
GO:0045203	Cellular_Components	integral component of cell outer membrane	25.7837	0.002587867717526681
GO:0047244	Molecular_Functions	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase activity	25.7787	0.0025873658757201274
GO:0031427	Biological_Processes	response to methotrexate	25.7747	0.0025869644022748846
GO:0033611	Biological_Processes	oxalate catabolic process	25.6918	0.002578643865122228
GO:0015823	Biological_Processes	phenylalanine transport	25.5875	0.002568175445037522
GO:0034775	Biological_Processes	glutathione transmembrane transport	25.5776	0.002567181798260546
GO:0015767	Biological_Processes	lactose transport	25.5614	0.0025655558308073124
GO:0071945	Biological_Processes	regulation of bacterial-type flagellum-dependent cell motility by regulation of motor speed	25.4516	0.0025545353847353973
GO:0018106	Biological_Processes	peptidyl-histidine phosphorylation	25.4357	0.0025529395277905575
GO:0043468	Biological_Processes	regulation of fucose catabolic process	25.4099	0.0025503500240687416
GO:0098531	Molecular_Functions	ligand-activated transcription factor activity	25.4099	0.0025503500240687416
GO:0006378	Biological_Processes	mRNA polyadenylation	25.3798	0.0025473289363932895
GO:0006000	Biological_Processes	fructose metabolic process	25.329	0.002542230223638706
GO:0042838	Biological_Processes	D-glucarate catabolic process	25.3217	0.002541497534601138
GO:0003690	Molecular_Functions	double-stranded DNA binding	25.2189	0.002531179667058398
GO:0015411	Molecular_Functions	ATPase-coupled taurine transporter activity	25.2069	0.00252997524672267
GO:0042779	Biological_Processes	tRNA 3'-trailer cleavage	24.9875	0.002507954428251102
GO:0048474	Molecular_Functions	D-methionine transmembrane transporter activity	24.9805	0.002507251849721927
GO:0019572	Biological_Processes	L-arabinose catabolic process	24.8425	0.002493401015861051
GO:0000920	Biological_Processes	septum digestion after cytokinesis	24.8239	0.0024915341643406714
GO:0008951	Molecular_Functions	palmitoleoyl acyl-carrier-protein-dependent acyltransferase activity	24.819	0.002491042359370249
GO:0006043	Biological_Processes	glucosamine catabolic process	24.6763	0.0024767197942112125
GO:0042884	Biological_Processes	microcin transport	24.6097	0.0024700352613479196
GO:0009448	Biological_Processes	gamma-aminobutyric acid metabolic process	24.5891	0.002467967673104919
GO:0016416	Molecular_Functions	O-palmitoyltransferase activity	24.4775	0.0024567665639826453
GO:0019568	Biological_Processes	arabinose catabolic process	24.4606	0.0024550703386764946
GO:0102264	Molecular_Functions	tRNA-dihydrouridine20 synthase activity	24.3879	0.0024477735588092067
GO:0032991	Cellular_Components	protein-containing complex	24.3226	0.0024412195048156182
GO:0005993	Biological_Processes	trehalose catabolic process	24.2985	0.0024388006273080303
GO:0015098	Molecular_Functions	molybdate ion transmembrane transporter activity	24.255	0.002434434603591015
GO:0036125	Cellular_Components	fatty acid beta-oxidation multienzyme complex	24.2214	0.0024310622266509752
GO:0044696	Biological_Processes	killing by virus of host cell by post-segregational killing	24.203	0.0024292154488028584
GO:0004657	Molecular_Functions	proline dehydrogenase activity	24.1574	0.0024246386515270903
GO:0008885	Molecular_Functions	glutathionylspermidine synthase activity	24.0499	0.0024138490526861905
GO:0016260	Biological_Processes	selenocysteine biosynthetic process	24.0255	0.0024114000646702095
GO:0009016	Molecular_Functions	succinyldiaminopimelate transaminase activity	23.9293	0.00240174462831212
